Year,Volume,Issue,Title,Authors,DOI,Link
1975,18,4,The Rise of the Behavioral Perspective in Selected General Management Textbooks: An Empirical Investigation through Content Analysis,Craig Aronoff,10.5465/255377,https://journals.aom.org/doi/10.5465/255377
1975,18,4,"On the Folly of Rewarding A, While Hoping for B",Steven Kerr,10.5465/255378,https://journals.aom.org/doi/10.5465/255378
1975,18,4,Toward a Contingency Theory of Business Strategy,Charles W. Hofer,10.5465/255379,https://journals.aom.org/doi/10.5465/255379
1975,18,4,Managerial Perceptions and Strategic Behavior,Carl R. Anderson; Frank T. Paine,10.5465/255380,https://journals.aom.org/doi/10.5465/255380
1975,18,4,A Review of Research on the Application of Goal Setting in Organizations,Gary P. Latham; Gary A. Yukl,10.5465/255381,https://journals.aom.org/doi/10.5465/255381
1975,18,4,Determinants of Interorganizational Cooperation,John R. Schermerhorn Jr.,10.5465/255382,https://journals.aom.org/doi/10.5465/255382
1975,18,4,Research Notes,Thomas N. McGaffey; Ronald Christy,10.5465/255383,https://journals.aom.org/doi/10.5465/255383
1975,18,4,Environmental Uncertainty Reduction by Smoothing and Buffering: An Empirical Verification,Baruch Lev,10.5465/255384,https://journals.aom.org/doi/10.5465/255384
1975,18,4,Social Auditing: An Experimental Approach,Robert D. Hay,10.5465/255385,https://journals.aom.org/doi/10.5465/255385
1975,18,4,"Relationships Between Role Clarity, Need for Clarity, and Job Tension and Satisfaction for Supervisory and Nonsupervisory Roles",Robert H. Miles; M. M. Petty,10.5465/255386,https://journals.aom.org/doi/10.5465/255386
1975,18,4,Educational Characteristics of Manufacturing Executives,Norman Gaither,10.5465/255387,https://journals.aom.org/doi/10.5465/255387
1975,18,4,The Relationship Between Education and Satisfaction with Job Content,Michael E. Gordon; Richard D. Arvey,10.5465/255388,https://journals.aom.org/doi/10.5465/255388
1976,19,1,Editorial Comment,L. L. Cummings,10.5465/amj.1976.4397327,https://journals.aom.org/doi/10.5465/amj.1976.4397327
1976,19,1,Factors Affecting Job Attitudes in a Goal-Setting Environment,Richard M. Steers,10.5465/255443,https://journals.aom.org/doi/10.5465/255443
1976,19,1,High School Students' Perceptions of Work,Morgan W. Mccall Jr.; Edward E. Lawler III,10.5465/255444,https://journals.aom.org/doi/10.5465/255444
1976,19,1,A Comparison of the Relative Impacts of Role Perceptions of Ambiguity and Conflict by Role,Robert H. Miles,10.5465/255445,https://journals.aom.org/doi/10.5465/255445
1976,19,1,"The Self-Concept, Personal Values, and Motivational Orientations of Black and White Managers",John G. Watson; Sam Barone,10.5465/255446,https://journals.aom.org/doi/10.5465/255446
1976,19,1,The Impact of Perceived Community Prosperity on Job Satisfaction of Black and White Workers,Jugoslav S. Milutinovich; Angelos A. Tsaklanganos,10.5465/255447,https://journals.aom.org/doi/10.5465/255447
1976,19,1,Managerial Response to Social Responsibility Challenge,Vernon M. Buehler; Y. K. Shetty,10.5465/255448,https://journals.aom.org/doi/10.5465/255448
1976,19,1,Management Control of Strategic Plans Through Adaptive Techniques,Peter Paul Pekar Jr.; Elmer H. Burack,10.5465/255449,https://journals.aom.org/doi/10.5465/255449
1976,19,1,Information Processing Behavior and Estimating Accuracy in Operations Management,John R. Adams; Lloyd A. Swanson,10.5465/255450,https://journals.aom.org/doi/10.5465/255450
1976,19,1,Day Care and Selected Employee Work Behaviors,George T. Milkovich; Luis R. Gomez,10.5465/255451,https://journals.aom.org/doi/10.5465/255451
1976,19,1,Transfer And Terminations As Staffing Options,Jay H. Heizer,10.5465/255452,https://journals.aom.org/doi/10.5465/255452
1976,19,1,Operations Management in Selected Nonmanufacturing Organizations,Russell Morey,10.5465/255453,https://journals.aom.org/doi/10.5465/255453
1976,19,1,The Effectiveness of the Relationship Between User Groups and Data Processing Centers,William J. Doll; Abdullah Ebrahim; Ali Mansour; James Trotta; Thomas Shamrock,10.5465/255454,https://journals.aom.org/doi/10.5465/255454
1976,19,1,The Readability of Organizational Behavior Textbooks,Maurice F. Villere; G. Kent Stearns,10.5465/255455,https://journals.aom.org/doi/10.5465/255455
1976,19,1,What Women In Management Want: The Ideal Vs. The Real,John F. Yanouzas; John N. Veiga,10.5465/255456,https://journals.aom.org/doi/10.5465/255456
1976,19,2,The Emergence and Allocation of Leadership Resources Over Time in a Technical Organization,Ned Rosen; Robert Billings; John Turney,10.5465/255770,https://journals.aom.org/doi/10.5465/255770
1976,19,2,Personality and Situational Effects on Leader Behavior,Stephen G. Green; Delbert M. Nebeker; M. Alan Boni,10.5465/255771,https://journals.aom.org/doi/10.5465/255771
1976,19,2,The Measurement of Job Characteristics,Henry P. Sims Jr.; Andrew D. Szilagyi; Robert T. Keller,10.5465/255772,https://journals.aom.org/doi/10.5465/255772
1976,19,2,Job Involvement: Concepts and Measurements,S. D. Saleh; James Hosek,10.5465/255773,https://journals.aom.org/doi/10.5465/255773
1976,19,2,Openness to Interorganizational Cooperation: A Study of Hospital Administrators,John R. Schermerhorn Jr.,10.5465/255774,https://journals.aom.org/doi/10.5465/255774
1976,19,2,Boundary Conditions for Expectancy Theory Predictions of Work Motivation and Job Performance,Richard E. Kopelman; Paul H. Thompson,10.5465/255775,https://journals.aom.org/doi/10.5465/255775
1976,19,2,"Role Dynamics, Locus of Control, and Employee Attitudes and Behavior",Andrew D. Szilagyi Jr.; Henry P. Sims Jr.; Robert T. Keller,10.5465/255776,https://journals.aom.org/doi/10.5465/255776
1976,19,2,Racial Dichotomies in Employment Perceptions: An Empirical Study of Workers in Selected Atlanta-Based Firms,Michael Jay Jedel; Duane Kujawa,10.5465/255777,https://journals.aom.org/doi/10.5465/255777
1976,19,2,The Adoption of Innovative Proposals as Risky Choice: A Model and Some Results,John W. Dickson,10.5465/255778,https://journals.aom.org/doi/10.5465/255778
1976,19,2,Research Notes. Information Relevant to the Task in the Risky Shift Phenomenon,Cyril P. Morgan; Richard W. Beatty,10.5465/255779,https://journals.aom.org/doi/10.5465/255779
1976,19,2,"The Relationship of Personal Influence Dissonance to Job Tension, Satisfaction and Involvement",C. J. Hollon; R. J. Chesser,10.5465/255780,https://journals.aom.org/doi/10.5465/255780
1976,19,2,A Survey of Managerial Interests with Respect to Conflict,Kenneth W. Thomas; Warren H. Schmidt,10.5465/255781,https://journals.aom.org/doi/10.5465/255781
1976,19,2,Management Preparation for Computer Automation: Emergent Patterns and Problems,Elmer Burack; Peter F. Sorensen Jr.,10.5465/255782,https://journals.aom.org/doi/10.5465/255782
1976,19,2,Current Status of Project Management Instruction in American Colleges And Universities,Desmond L. Cook; James C. Granger,10.5465/255783,https://journals.aom.org/doi/10.5465/255783
1976,19,2,The Impact of Computer Generated Information on The Choice Activity of Decision-Makers,Fred Luthans; Robert Koester,10.5465/255784,https://journals.aom.org/doi/10.5465/255784
1976,19,3,PROSPER—Training and Research for Increasing Management Awareness of Affirmative Action in Race Relations,Bernard M. Bass; Wayne F. Cascio; J. Westbrook McPherson; Harold J. Tragash,10.5465/255603,https://journals.aom.org/doi/10.5465/255603
1976,19,3,Informal Helping Relationship in Work Organizations,Ronald J. Burke; Tamara Weir; Gordon Duncan,10.5465/255604,https://journals.aom.org/doi/10.5465/255604
1976,19,3,The Merit of Using Experts or Consumers as Members of Planning Groups: A Field Experiment in Health Planning,Paul C. Nutt,10.5465/255605,https://journals.aom.org/doi/10.5465/255605
1976,19,3,"Group Development, Trainer Style and Carry-over Job Satisfaction and Performance",John M. Ivancevich; J. Timothy McMahon,10.5465/255606,https://journals.aom.org/doi/10.5465/255606
1976,19,3,The Effects of Individual-Role Compatibility Upon Group Performance: An Extension of Schutz's FIRO Theory,William W. Liddell; John W. Slocum Jr.,10.5465/255607,https://journals.aom.org/doi/10.5465/255607
1976,19,3,Perceived Leader Behavior as a Function of Personality Characteristics of Supervisors and Subordinates,Douglas E. Durand; Walter R. Nord,10.5465/255608,https://journals.aom.org/doi/10.5465/255608
1976,19,3,Sex Stereotypes: An Artifact in Leader Behavior and Subordinate Satisfaction Analysis?,Richard N. Osborn; William M. Vicars,10.5465/255609,https://journals.aom.org/doi/10.5465/255609
1976,19,3,"Reliabilities, Means and Standard Deviations for LPC Scales: Instrument Refinement",William M. Fox,10.5465/255610,https://journals.aom.org/doi/10.5465/255610
1976,19,3,Ten Year Job Satisfaction Trends in a Stable Organization,Frank Smith; Karlene H. Roberts; Charles L. Hulin,10.5465/255611,https://journals.aom.org/doi/10.5465/255611
1976,19,3,Sex as a Discriminating Variable in Organizational Reward Decisions,William E. Reif; John W. Newstrom; Robert D. St. Louis Jr.,10.5465/255612,https://journals.aom.org/doi/10.5465/255612
1976,19,3,Effects of Job Incumbents' Race and Sex of Evaluations of Managerial Performance,Francine S. Hall; Douglas T. Hall,10.5465/255613,https://journals.aom.org/doi/10.5465/255613
1976,19,3,The Effects of Reward Contingency and Participative Decision Making on Intrinsically and Extrinsically Motivating Tasks,Janet J. Turnage; Paul M. Muchinsky,10.5465/255614,https://journals.aom.org/doi/10.5465/255614
1976,19,3,"Academic Journals: Policies, Trends and Issues",R. Charles Moyer; John H. Crockett,10.5465/255615,https://journals.aom.org/doi/10.5465/255615
1976,19,3,Rural and Urban Differences: One More Time,John J. Castellano,10.5465/255616,https://journals.aom.org/doi/10.5465/255616
1976,19,3,Selected Personnel Practices Relating to Research and Publication Among Management Faculty,Bobby J. Stark; Thomas R. Miller,10.5465/255617,https://journals.aom.org/doi/10.5465/255617
1976,19,4,Editorial Comment,L. L. C.,10.5465/amj.1976.4407799,https://journals.aom.org/doi/10.5465/amj.1976.4407799
1976,19,4,Work Value Systems of Young Workers,Ronald N. Taylor; Mark Thompson,10.5465/255788,https://journals.aom.org/doi/10.5465/255788
1976,19,4,Effects of Varying Goal Types and Incentive Systems on Performance and Satisfaction,Manuel London; Greg R. Oldham,10.5465/255789,https://journals.aom.org/doi/10.5465/255789
1976,19,4,Antecedents of Work Related Expectancies,Henry P. Sims Jr.; Andrew D. Szilagyi; Dale R. McKemey,10.5465/255790,https://journals.aom.org/doi/10.5465/255790
1976,19,4,Supportive Organizational Climate and Managerial Assessment of MBO Effectiveness,Robert W. Hollmann,10.5465/255791,https://journals.aom.org/doi/10.5465/255791
1976,19,4,The Management Information System User: An Exploratory Behavioral Analysis,Charles D. Schewe,10.5465/255792,https://journals.aom.org/doi/10.5465/255792
1976,19,4,An Assessment of the Functionality of the Superordinate Goal in Reducing Conflict,J. David Hunger; Louis W. Stern,10.5465/255793,https://journals.aom.org/doi/10.5465/255793
1976,19,4,The Contingency Model and Successful Military Leadership,R. E. Utecht; W. D. Heier,10.5465/255794,https://journals.aom.org/doi/10.5465/255794
1976,19,4,Employee Reactions to Leader Reward Behavior,Robert T. Keller; Andrew D. Szilagyi,10.5465/255795,https://journals.aom.org/doi/10.5465/255795
1976,19,4,The Great Hi-Hi Leader Behavior Myth: A Lesson from Occam's Razor,L. L. Larson; J. G. Hunt; R. N. Osborn,10.5465/255796,https://journals.aom.org/doi/10.5465/255796
1976,19,4,Research Notes: A COMPARATIVE INVESTIGATION OF THE SUPERVISORY BEHAVIOR DESCRIPTION QUESTIONNAIRE (SBDQ) AND THE REVISITED LEADER BEHAVIOR DESCRIPTION QUESTIONNAIRE (LBDQ-FORM XII),Andrew D. Szilagyi; Robert T. Keller,10.5465/255797,https://journals.aom.org/doi/10.5465/255797
1976,19,4,A Human Resource Planning and Valuation Model,Jackson F. Gillespie; Wayne E. Leininger; Harvey Kahalas,10.5465/255798,https://journals.aom.org/doi/10.5465/255798
1976,19,4,Human Resource Valuation,Joseph F. Puett Jr.; Daniel D. Roman,10.5465/255799,https://journals.aom.org/doi/10.5465/255799
1976,19,4,Size and Staff Professionalization,Lawrence G. Hrebiniak,10.5465/255800,https://journals.aom.org/doi/10.5465/255800
1976,19,4,Expectancy Theory as a Predictor of Female Occupational Choice and Attitude Toward Business,Kathryn M. Bartol,10.5465/255801,https://journals.aom.org/doi/10.5465/255801
1976,19,4,The Impact of Applicant Disability on Evaluative Judgments in the Selection Process,Linda A. Krefting; Arthur P. Brief,10.5465/255802,https://journals.aom.org/doi/10.5465/255802
1976,19,4,Erratum,,10.5465/255803,https://journals.aom.org/doi/10.5465/255803
1977,20,1,Editorial Comment,L. L. Cummings,10.5465/amj.1977.25972488,https://journals.aom.org/doi/10.5465/amj.1977.25972488
1977,20,1,Causal Modeling of Psychological Success in Work Organizations,Larry J. Griffin,10.5465/255459,https://journals.aom.org/doi/10.5465/255459
1977,20,1,A Comparison of Group and Individual Incentive Plans,Manuel London; Greg R. Oldham,10.5465/255460,https://journals.aom.org/doi/10.5465/255460
1977,20,1,Reactions to Job Characteristics: Moderating Effects of the Organization,Randall B. Dunham,10.5465/255461,https://journals.aom.org/doi/10.5465/255461
1977,20,1,The Impact of Job Level and Sex Differences on the Relationship Between Life and Job Satisfaction,Michael J. Kavanagh; Michael Halpern,10.5465/255462,https://journals.aom.org/doi/10.5465/255462
1977,20,1,Organizational Context and the Characteristics and Tenure of Hospital Administrators,Jeffrey Pfeffer; Gerald R. Salancik,10.5465/255463,https://journals.aom.org/doi/10.5465/255463
1977,20,1,Organizational and Personal Correlates of Attitudes Toward Women as Managers,James R. Terborg; Lawrence H. Peters; Daniel R. Ilgen; Frank Smith,10.5465/255464,https://journals.aom.org/doi/10.5465/255464
1977,20,1,The Effect of Leadership Roles on the Satisfaction and Productivity of University Research Professors,Sally Coltrin; William F. Glueck,10.5465/255465,https://journals.aom.org/doi/10.5465/255465
1977,20,1,"Assessment For Management Potential: Scale Design and Development, Training Effects and Rater/Ratee Sex Effects",Steven D. Norton; David P. Gustafson; Charles E. Foster,10.5465/255466,https://journals.aom.org/doi/10.5465/255466
1977,20,1,Manuscript Characteristics Which Influence Acceptance for Management and Social Science Journals,Steven Kerr; James Tolliver; Doretta Petree,10.5465/255467,https://journals.aom.org/doi/10.5465/255467
1977,20,1,Feedback the Definition of a Construct,David M. Herold; Martin M. Greller,10.5465/255468,https://journals.aom.org/doi/10.5465/255468
1977,20,1,Information Sharing As An Interorganizational Activity,John R. Schermerhorn Jr.,10.5465/255469,https://journals.aom.org/doi/10.5465/255469
1977,20,1,A Comparison of Within- and Across-Subject Analysis of the Expectancy-Valence Model For Predicting Effort,Paul M. Muchinsky,10.5465/255470,https://journals.aom.org/doi/10.5465/255470
1977,20,1,"Role Perceptions, Satisfaction and Performance Moderated by Organization Level and Participation in Decision Making",Randall S. Schuler,10.5465/255471,https://journals.aom.org/doi/10.5465/255471
1977,20,1,Validity and Factor Structure of House and Rizzo's Effectiveness Scales,Cyril P. Morgan; Michael A. Hitt,10.5465/255472,https://journals.aom.org/doi/10.5465/255472
1977,20,2,Strategies And Structures For Diversification,Robert A. Pitts,10.5465/255394,https://journals.aom.org/doi/10.5465/255394
1977,20,2,Dimensionality Of Task Design As Measured By The Job Diagnostic Survey,Randall B. Dunham; Ramon J. Aldag; Arthur P. Brief,10.5465/255395,https://journals.aom.org/doi/10.5465/255395
1977,20,2,Two-Way Influence Processes In Leader-Follower Dyads,David M. Herold,10.5465/255396,https://journals.aom.org/doi/10.5465/255396
1977,20,2,Leader Effectiveness In Small Bureaucracies,Robert H. Miles; M. M. Petty,10.5465/255397,https://journals.aom.org/doi/10.5465/255397
1977,20,2,Initiation Of Structure And Subordinate Satisfaction: A Path Analysis Test Of Path-Goal Theory,Gary Dessler; Enzo R. Valenzi,10.5465/255398,https://journals.aom.org/doi/10.5465/255398
1977,20,2,Managerial Response To Environmentally Induced Stress,Carl R. Anderson; Don Hellriegel; John W. Slocum JR.,10.5465/255399,https://journals.aom.org/doi/10.5465/255399
1977,20,2,Job Scope And Individual Differences As Predictors Of Job Involvement: Independent Or Interactive?,Samuel Rabinowitz; Douglas T. Hall; James G. Goodale,10.5465/255400,https://journals.aom.org/doi/10.5465/255400
1977,20,2,"A Psychological Success Cycle And Goal Setting: Goals, Performance, And Attitudes",Douglas T. Hall; Lawrence W. Foster,10.5465/255401,https://journals.aom.org/doi/10.5465/255401
1977,20,2,Self And Superior Ratings Of Performance: As Related To Self-Esteem And Satisfaction With Supervision,Lloyd S. Baird,10.5465/255402,https://journals.aom.org/doi/10.5465/255402
1977,20,2,Subjective Performance Evaluation And Person-Role Conflict Under Conditions Of Uncertainty,Michael Keeley,10.5465/255403,https://journals.aom.org/doi/10.5465/255403
1977,20,2,"Subordinates' Characteristics, Supervisors' Ratings, And Decisions To Discuss Appraisal Results",Hubert S. Feild; William H. Holley,10.5465/255404,https://journals.aom.org/doi/10.5465/255404
1977,20,2,The Consistency Of Intrasubject Valence And Instrumentality Measures: A Methodological Consideration,Paul M. Muchinsky,10.5465/255405,https://journals.aom.org/doi/10.5465/255405
1977,20,2,Genuine Multinational Staffing Policy: Expectations And Realities,Yoram Zeira; Ehud Harari,10.5465/255406,https://journals.aom.org/doi/10.5465/255406
1977,20,2,Perceived Organizational Structure And Alienation Among Management Trainees,Bruce H. Allen; William R. Lafollette,10.5465/255407,https://journals.aom.org/doi/10.5465/255407
1977,20,2,Characteristics Of Decisional Participation By Nurses,Joseph A. Alutto; Donald J. Vredenburgh,10.5465/255408,https://journals.aom.org/doi/10.5465/255408
1977,20,3,Communication in Administrative Bureaucracies,Samuel B. Bacharach; Michael Aiken,10.5465/255411,https://journals.aom.org/doi/10.5465/255411
1977,20,3,Organizational Size and Management Autonomy: Some Structural Discontinuities,Daniel Robey; M. M. Bakr; Thomas S. Miller,10.5465/255412,https://journals.aom.org/doi/10.5465/255412
1977,20,3,The Path-Goal Theory of Leadership: A Theoretical and Empirical Analysis,Chester Schriesheim; Mary Ann Von Glinow,10.5465/255413,https://journals.aom.org/doi/10.5465/255413
1977,20,3,Different Goal Setting Treatments and Their Effects On Performance and Job Satisfaction,John M. Ivancevich,10.5465/255414,https://journals.aom.org/doi/10.5465/255414
1977,20,3,"Validation of the Index of Organizational Reactions with the JDI, the MSQ, and Faces Scales",Randall B. Dunham; Frank J. Smith; Richard S. Blackburn,10.5465/255415,https://journals.aom.org/doi/10.5465/255415
1977,20,3,Corporate Social Performance: Past and Present Areas of Commitment,Sandra L. Holmes,10.5465/255416,https://journals.aom.org/doi/10.5465/255416
1977,20,3,Managerial Values as a Reflection of Culture and the Process of Industrialization,William Whitely; George W. England,10.5465/255417,https://journals.aom.org/doi/10.5465/255417
1977,20,3,Trends In Job-Related Attitudes of Managerial and Professional Employees,Frank J. Smith; Kenneth D. Scott; Charles L. Hulin,10.5465/255418,https://journals.aom.org/doi/10.5465/255418
1977,20,3,A Critical Reanalysis of “a Test of two Postulates Underlying Expectancy Theory”,William W. Liddell; Robert J. Solomon,10.5465/255419,https://journals.aom.org/doi/10.5465/255419
1977,20,3,Validation of Contingency Model Leadership Training: Leader Match,Albert Leister; Donald Borden; Fred E. Fiedler,10.5465/255420,https://journals.aom.org/doi/10.5465/255420
1977,20,3,Management Historians and Business Historians: Differing Perceptions of Pioneer Contributors,Daniel A. Wren; Robert D. Hay,10.5465/255421,https://journals.aom.org/doi/10.5465/255421
1977,20,3,Economic Output as an Organizational Effectiveness Measure for Universities,Charles M. Lillis; Paul L. Shaffer,10.5465/255422,https://journals.aom.org/doi/10.5465/255422
1977,20,3,Personalized Systems of Instruction in Management—a Replication,John W. Blasingame,10.5465/255423,https://journals.aom.org/doi/10.5465/255423
1977,20,3,Erratum,,10.5465/255424,https://journals.aom.org/doi/10.5465/255424
1977,20,4,Editorial Comment,,10.5465/amj.1977.4398855,https://journals.aom.org/doi/10.5465/amj.1977.4398855
1977,20,4,Inferences About Trends in Labor Force Satisfaction: A Causal-Correlational Analysis,Dennis W. Organ,10.5465/255353,https://journals.aom.org/doi/10.5465/255353
1977,20,4,Development of a Measure of Perceived Work Environment (PWE),John E. Newman,10.5465/255354,https://journals.aom.org/doi/10.5465/255354
1977,20,4,"Selecting Foreign Plant Sites: Economic, Social and Political Considerations",Bernard M. Bass; Donald W. McGregor; James L. Walters,10.5465/255355,https://journals.aom.org/doi/10.5465/255355
1977,20,4,"A Study of Task-Goal Attributes, Higher Order Need Strength, and Performance",John M. Ivancevich; J. Timothy Mcmahon,10.5465/255356,https://journals.aom.org/doi/10.5465/255356
1977,20,4,A Behavioral Choice Model Analysis of the Budget Allocation Behavior of Academic Deans,William H. Mobley; Bruce M. Meglino,10.5465/255357,https://journals.aom.org/doi/10.5465/255357
1977,20,4,The Effects of Vertical and Horizontal Power on Individual Motivation and Satisfaction1,Bruce Drake; Terence Mitchell,10.5465/255358,https://journals.aom.org/doi/10.5465/255358
1977,20,4,Organizational Communication: Relationships to Organizational Climate and Job Satisfaction,Paul M. Muchinsky,10.5465/255359,https://journals.aom.org/doi/10.5465/255359
1977,20,4,An Analysis of the Organizational Interaction of Accounting Departments,Loren A. Nikolai; John D. Bazley,10.5465/255360,https://journals.aom.org/doi/10.5465/255360
1977,20,4,Intraorganizational Mobility and Career Perceptions Among Rank and File Employees in Different Technologies,Yoav Vardi; Tove Helland Hammer,10.5465/255361,https://journals.aom.org/doi/10.5465/255361
1977,20,4,The Miner Sentence Completion Scale: An Appraisal,Arthur P. Brief; Ramon J. Aldag; Thomas I. Chacko,10.5465/255362,https://journals.aom.org/doi/10.5465/255362
1977,20,4,The Four-Day/Forty-Hour Week: Who Wants It?,Randall B. Dunham; Donald L. Hawk,10.5465/255363,https://journals.aom.org/doi/10.5465/255363
1977,20,4,Employee Acceptance of a Four-Day Workweek,Myron D. Fottler,10.5465/255364,https://journals.aom.org/doi/10.5465/255364
1977,20,4,A Survey of the Application of Quantitative Techniques to Production/Operations Management in Large Corporations,Thad B. Green; Walter B. Newsom; S. Roland Jones,10.5465/255365,https://journals.aom.org/doi/10.5465/255365
1977,20,4,The Board of Directors and Financial Interests,Richard Schmidt,10.5465/255366,https://journals.aom.org/doi/10.5465/255366
1978,21,1,Editorial Comment,,10.5465/amj.1978.4408066,https://journals.aom.org/doi/10.5465/amj.1978.4408066
1978,21,1,System Influence on Organizational Decision Making: The Case of Resource Allocation,Richard L. Daft,10.5465/255658,https://journals.aom.org/doi/10.5465/255658
1978,21,1,Measuring the Process of Managerial Effectiveness,John J. Morse; Francis R. Wagner,10.5465/255659,https://journals.aom.org/doi/10.5465/255659
1978,21,1,Generalizability of Individual Difference Moderators of the Participation in Decision Making-Employee Response Relationship,J. Kenneth White,10.5465/255660,https://journals.aom.org/doi/10.5465/255660
1978,21,1,Trust and Participation in Organizational Decision Making as Predictors of Satisfaction,James W. Driscoll,10.5465/255661,https://journals.aom.org/doi/10.5465/255661
1978,21,1,Managerial Behavior and the Social Responsibility Debate: Goals Versus Constraints,Gerald D. Keim,10.5465/255662,https://journals.aom.org/doi/10.5465/255662
1978,21,1,Perceptions of Fairness with Three Alternative Economic Exchanges,Laurie Larwood; Michael Kavanagh; Richard Levine,10.5465/255663,https://journals.aom.org/doi/10.5465/255663
1978,21,1,"Organizational Loyalty, Professional Commitment, and Academic Research Productivity",Lawrence R. Jauch; William F. Glueck; Richard N. Osborn,10.5465/255664,https://journals.aom.org/doi/10.5465/255664
1978,21,1,"The Effects of Sex, Marital Status, and Educational Background on Selection Decisions",Patricia Ann Renwick; Henry Tosi,10.5465/255665,https://journals.aom.org/doi/10.5465/255665
1978,21,1,Sex Effects on Managerial Hiring Decisions,Gerald L. Rose; P. Andiappan,10.5465/255666,https://journals.aom.org/doi/10.5465/255666
1978,21,1,The Subordinate's Exposure of Organizational Vulnerability to the Superior: Sex and Organizational Effects,Jerald W. Young,10.5465/255667,https://journals.aom.org/doi/10.5465/255667
1978,21,1,The Measurement of Perceived Job Characteristics: The Job Diagnostic Survey Versus The Job Characteristics Inventory,Jon L. Pierce; Randall B. Dunham,10.5465/255668,https://journals.aom.org/doi/10.5465/255668
1978,21,1,The Influence Of Role Prescriptions On The Performance Appraisal Process,Craig Eric Schneier; Richard W. Beatty,10.5465/255669,https://journals.aom.org/doi/10.5465/255669
1978,21,1,Influence Sources of Project and Functional Managers in Matrix Organizations,Edward J. Dunne JR.; Michael J. Stahl; Leonard J. Melhart JR.,10.5465/255670,https://journals.aom.org/doi/10.5465/255670
1978,21,1,Effects of Pay Disclosure on Satisfaction for Sales Managers: A Longitudinal Study,Charles M. Futrell,10.5465/255671,https://journals.aom.org/doi/10.5465/255671
1978,21,2,The Transmission of Control Through Organizational Hierarchy,William G. Olchi,10.5465/255753,https://journals.aom.org/doi/10.5465/255753
1978,21,2,A Dual-Core Model of Organizational Innovation,Richard L. Daft,10.5465/255754,https://journals.aom.org/doi/10.5465/255754
1978,21,2,Corporate Planning Practices in Japanese Multinational,Kichiro Hayashi,10.5465/255755,https://journals.aom.org/doi/10.5465/255755
1978,21,2,Institutional Versus Questionnaire Measures of Organizational Structure,Vijay Sathe,10.5465/255756,https://journals.aom.org/doi/10.5465/255756
1978,21,2,Work Values and Organizational Commitment,Aryeh Kidron,10.5465/255757,https://journals.aom.org/doi/10.5465/255757
1978,21,2,Work and Extra-Work Correlates of Life and Job Satisfaction,Janet P. Near; Robert W. Rice; Raymond G. Hunt,10.5465/255758,https://journals.aom.org/doi/10.5465/255758
1978,21,2,Sex Differences in the Determinants of Job Satisfaction,Charles N. Weaver,10.5465/255759,https://journals.aom.org/doi/10.5465/255759
1978,21,2,What Can One Learn from the Learning Style Inventory?,Richard D. Freedman; Stephen A. Stumpf,10.5465/255760,https://journals.aom.org/doi/10.5465/255760
1978,21,2,The Miner Sentence Completion Scale: A Reappraisal,John B. Miner,10.5465/255761,https://journals.aom.org/doi/10.5465/255761
1978,21,2,The Relationship of Satiseaction Level and Content of Job Satisfaction Questionnaire Items to Item Sensitivity,William F. Giles; Hubert S. Feild,10.5465/255762,https://journals.aom.org/doi/10.5465/255762
1978,21,2,Some Effects of Feedback Error BV Diagnostic Decision Tasks,Terry Connolly; Val M. Miklausich,10.5465/255763,https://journals.aom.org/doi/10.5465/255763
1978,21,2,The Effects of Psychological Closeness and Type of Exchange Situation on Perceived Inequity,Donald J. Campbell,10.5465/255764,https://journals.aom.org/doi/10.5465/255764
1978,21,2,A Comparative Study of Owner-Manager Personal Values in Black and White Small Businesses,John G. Watson; Leo R. Simpson,10.5465/255765,https://journals.aom.org/doi/10.5465/255765
1978,21,2,Task Moderators of the Relationship between Leadership Style and Subordinate Responses,Gary Johns,10.5465/255766,https://journals.aom.org/doi/10.5465/255766
1978,21,2,Managers and the Hi-Hi Leader Myth,Paul C. Nystrom,10.5465/255767,https://journals.aom.org/doi/10.5465/255767
1978,21,3,Organizational Choices and General Management Influence Networks in Divisionalized Companies,Stephen A. Allen,10.5465/255719,https://journals.aom.org/doi/10.5465/255719
1978,21,3,Retention of the Hard-core Unemployed,Myron D. Fottler,10.5465/255720,https://journals.aom.org/doi/10.5465/255720
1978,21,3,"Assessing Personal, Role, and Organizational Predictors of Managerial Commitment",John M. Stevens; Janice M. Beyer; Harrison M. Trice,10.5465/255721,https://journals.aom.org/doi/10.5465/255721
1978,21,3,Some Determinants of Compensation Decisions,Sara M. Freedman,10.5465/255722,https://journals.aom.org/doi/10.5465/255722
1978,21,3,An Empirical Demonstration of the Convergence of Common Macro- and Micro-organization Measures,Jon L. Pierce; Randall B. Dunham,10.5465/255723,https://journals.aom.org/doi/10.5465/255723
1978,21,3,Supervisory Power as an Influence in Supervisor-Subordinate Relations,James M. McFillen,10.5465/255724,https://journals.aom.org/doi/10.5465/255724
1978,21,3,Organizational Career Stage as a Moderator of the Satisfaction-Performance Relationship,Sam Gould; Brian L. Hawkins,10.5465/255725,https://journals.aom.org/doi/10.5465/255725
1978,21,3,"An Assessment of Probability Encoding Using a Probabilistic, Noninteractive Management Game",Carl D. McDevitt; Hugh J. Watson,10.5465/255726,https://journals.aom.org/doi/10.5465/255726
1978,21,3,Leader Flows and Organizational Process,Donald L. Helmich,10.5465/255727,https://journals.aom.org/doi/10.5465/255727
